Time,Sternum_X,Sternum_Y,Sternum_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LASIS_X,LASIS_Y,LASIS_Z,RASIS_X,RASIS_Y,RASIS_Z,RPSIS_X,RPSIS_Y,RPSIS_Z,LPSIS_X,LPSIS_Y,LPSIS_Z,RKneeLateral_X,RKneeLateral_Y,RKneeLateral_Z,RKneeMedial_X,RKneeMedial_Y,RKneeMedial_Z,RFibulaHead_X,RFibulaHead_Y,RFibulaHead_Z,RAnkleLateral_X,RAnkleLateral_Y,RAnkleLateral_Z,RAnkleMedial_X,RAnkleMedial_Y,RAnkleMedial_Z,RHeel_X,RHeel_Y,RHeel_Z,RMT5_X,RMT5_Y,RMT5_Z,RMT2_X,RMT2_Y,RMT2_Z,RToe_X,RToe_Y,RToe_Z,LKneeLateral_X,LKneeLateral_Y,LKneeLateral_Z,LKneeMedial_X,LKneeMedial_Y,LKneeMedial_Z,LFibulaHead_X,LFibulaHead_Y,LFibulaHead_Z,LAnkleLateral_X,LAnkleLateral_Y,LAnkleLateral_Z,LAnkleMedial_X,LAnkleMedial_Y,LAnkleMedial_Z,LHeel_X,LHeel_Y,LHeel_Z,LMT5_X,LMT5_Y,LMT5_Z,LMT2_X,LMT2_Y,LMT2_Z,LToe_X,LToe_Y,LToe_Z
0.33,-201.658,119.28,1387.78,-385.756,13.0169,1445.5,-2.83003,19.9763,1417.56,-326.833,110.775,997.416,-67.8188,115.644,1002.8,-147.398,-62.5296,1036.15,-226.963,-71.2559,1033.69,-33.4488,5.58808,505.337,-167.271,9.58303,505.469,-28.046,-20.843,464.768,-39.5528,-38.9693,99.6519,-115.526,12.7867,118.4,-105.798,-103.864,56.1435,16.6451,98.5612,41.4871,-38.2144,124.77,56.3052,-39.8582,171.746,41.1042,-339.007,5.1099,516.202,-206.971,25.602,500.082,-342.213,-8.2135,463.258,-313.468,-55.8745,104.5,-237.983,-17.8741,115.36,-254.051,-113.395,55.0615,-373.743,80.8659,44.3195,-315.699,115.019,56.4737,-322.096,165.434,38.9591
0.34,-201.585,119.42,1387.76,-385.728,13.2431,1445.54,-2.79151,20.0009,1417.51,-326.802,110.968,997.399,-67.7811,115.756,1002.8,-147.402,-62.3193,1036.14,-226.972,-71.0877,1033.68,-33.4363,5.6339,505.343,-167.263,9.64564,505.481,-28.113,-20.8179,464.752,-39.5761,-38.9568,99.6715,-115.532,12.8228,118.416,-105.867,-103.862,56.133,16.6513,98.5511,41.4849,-38.2193,124.774,56.2866,-39.8595,171.749,41.0639,-338.994,5.08075,516.239,-206.96,25.564,500.09,-342.203,-8.2348,463.309,-313.526,-56.0331,104.659,-237.98,-17.857,115.37,-254.032,-113.28,54.9742,-373.745,80.864,44.3197,-315.693,115.021,56.4464,-322.095,165.437,38.9396
0.35,-201.495,119.544,1387.76,-385.647,13.4397,1445.53,-2.742,20.0011,1417.45,-326.773,111.17,997.405,-67.7389,115.951,1002.79,-147.398,-62.1351,1036.12,-226.981,-70.8114,1033.67,-33.4273,5.68236,505.331,-167.258,9.703,505.498,-28.1581,-20.797,464.751,-39.5818,-38.9746,99.7073,-115.533,12.8482,118.423,-105.789,-103.829,56.1785,16.6516,98.5631,41.4715,-38.2084,124.788,56.2822,-39.8504,171.764,41.0594,-338.965,5.06007,516.262,-206.936,25.5427,500.108,-342.18,-8.24348,463.345,-313.463,-55.8414,104.539,-237.978,-17.867,115.393,-254.042,-113.376,55.0938,-373.731,80.8653,44.314,-315.668,115.03,56.4336,-322.103,165.452,38.9192
0.36,-201.408,119.667,1387.75,-385.59,13.6405,1445.57,-2.69192,20.0053,1417.39,-326.746,111.368,997.386,-67.7512,115.99,1002.8,-147.383,-61.9794,1036.12,-226.99,-70.6575,1033.7,-33.4252,5.70717,505.365,-167.267,9.75543,505.515,-28.137,-20.7208,464.681,-39.5763,-38.9242,99.7206,-115.539,12.8699,118.426,-105.881,-103.829,56.1799,16.6445,98.5596,41.4699,-38.2029,124.799,56.2716,-39.8554,171.775,41.0379,-338.947,5.07235,516.288,-206.893,25.5515,500.126,-342.16,-8.26554,463.375,-313.446,-55.8449,104.545,-237.976,-17.8396,115.391,-254.034,-113.371,55.1096,-373.727,80.872,44.3048,-315.66,115.026,56.4274,-322.091,165.46,38.9085
0.37,-201.337,119.788,1387.75,-385.563,13.8838,1445.59,-2.68418,20.0408,1417.34,-326.716,111.55,997.361,-67.7274,116.103,1002.78,-147.374,-61.7997,1036.16,-226.986,-70.5752,1033.74,-33.4184,5.77028,505.352,-167.254,9.80134,505.53,-28.126,-20.7066,464.708,-39.5734,-38.9098,99.7227,-115.54,12.9066,118.425,-105.805,-103.804,56.2309,16.6427,98.5611,41.4724,-38.2006,124.805,56.2568,-39.8609,171.781,41.0046,-338.914,5.08012,516.316,-206.87,25.5903,500.122,-342.14,-8.26182,463.393,-313.437,-55.8379,104.558,-237.968,-17.8227,115.376,-254.03,-113.359,55.1101,-373.719,80.8676,44.3034,-315.634,115.033,56.4161,-322.092,165.458,38.903
0.38,-201.248,119.914,1387.73,-385.524,14.0816,1445.63,-2.6841,20.0768,1417.29,-326.696,111.72,997.345,-67.7197,116.21,1002.77,-147.377,-61.6546,1036.21,-226.987,-70.4689,1033.79,-33.4133,5.8506,505.359,-167.256,9.88448,505.532,-29.1522,-21.2722,464.275,-39.5825,-38.9128,99.7413,-115.546,12.9192,118.427,-105.905,-103.8,56.2221,16.6554,98.5533,41.4576,-38.2022,124.808,56.24,-39.8543,171.785,40.9893,-338.879,5.12365,516.315,-206.826,25.6474,500.121,-342.101,-8.22019,463.393,-313.478,-55.9961,104.694,-237.944,-17.8118,115.39,-254.013,-113.246,54.9996,-373.725,80.8739,44.3026,-315.628,115.029,56.4077,-322.09,165.453,38.8896
0.39,-201.176,120.045,1387.7,-385.507,14.2867,1445.64,-2.65411,20.1059,1417.25,-326.681,111.865,997.317,-67.7102,116.274,1002.77,-147.353,-61.5224,1036.26,-226.972,-70.2958,1033.82,-33.4165,5.9242,505.393,-167.077,10.2808,505.672,-28.1816,-20.6479,464.778,-39.5844,-38.8235,99.7311,-115.553,12.9337,118.416,-105.922,-103.787,56.2456,16.6478,98.5638,41.4417,-38.1901,124.824,56.2137,-39.8529,171.792,40.9553,-338.853,5.18823,516.319,-206.807,25.7298,500.093,-342.073,-8.15825,463.396,-313.477,-55.9879,104.699,-237.943,-17.7911,115.363,-254.014,-113.249,54.9976,-373.712,80.8693,44.2912,-315.627,115.031,56.3977,-322.084,165.473,38.8694
0.4,-201.101,120.159,1387.68,-385.469,14.4776,1445.66,-2.56918,20.1841,1417.25,-326.654,111.988,997.292,-67.6543,116.534,1002.73,-147.328,-61.3896,1036.33,-226.945,-70.1572,1033.88,-33.4016,6.00438,505.397,-167.059,10.3447,505.68,-28.4204,-20.6686,464.656,-39.5914,-38.8671,99.7607,-115.554,12.9625,118.424,-105.865,-103.767,56.3137,16.6537,98.5754,41.4329,-38.1949,124.826,56.2026,-39.8573,171.795,40.9181,-338.813,5.28888,516.308,-206.791,25.8421,500.077,-342.03,-8.0587,463.383,-313.472,-55.9812,104.706,-237.927,-17.7693,115.37,-254.01,-113.24,55.0177,-373.715,80.8722,44.2975,-315.645,115.044,56.3993,-322.095,165.472,38.8602
0.41,-201.024,120.264,1387.66,-385.405,14.6642,1445.67,-2.55178,20.2622,1417.22,-326.628,112.093,997.287,-67.6358,116.641,1002.73,-147.302,-61.2828,1036.39,-226.912,-70.019,1033.91,-33.3997,6.07028,505.418,-167.061,10.3869,505.684,-31.028,-22.5925,462.148,-39.5986,-38.785,99.7763,-115.565,12.9727,118.433,-105.977,-103.772,56.3187,16.6544,98.5782,41.4472,-38.1907,124.841,56.183,-39.8485,171.808,40.911,-338.787,5.38902,516.305,-206.774,25.9576,500.07,-341.998,-7.9692,463.388,-313.463,-55.9631,104.725,-237.917,-17.7254,115.37,-254.011,-113.252,55.0428,-373.717,80.8794,44.3084,-315.62,115.043,56.3933,-322.098,165.476,38.8561
0.42,-200.959,120.375,1387.64,-385.356,14.8317,1445.69,-2.85655,20.4103,1417.26,-326.612,112.202,997.294,-67.5924,116.817,1002.73,-147.251,-61.1438,1036.41,-226.864,-69.9206,1033.94,-33.3892,6.13425,505.438,-167.053,10.4588,505.684,-28.4405,-20.5469,464.695,-39.5897,-38.722,99.7709,-115.575,13.0051,118.436,-105.978,-103.759,56.3505,16.6529,98.5791,41.4334,-38.209,124.856,56.1689,-39.8555,171.816,40.8842,-338.757,5.49036,516.293,-206.757,26.0787,500.077,-341.962,-7.8658,463.393,-313.441,-55.9497,104.736,-237.907,-17.7173,115.372,-254.003,-113.245,55.0615,-373.71,80.8838,44.3084,-315.625,115.062,56.3863,-322.096,165.486,38.8451
0.43,-200.861,120.465,1387.59,-385.321,15.0319,1445.73,-2.51713,20.3627,1417.08,-326.622,112.346,997.302,-67.5468,117.009,1002.73,-147.215,-61.0216,1036.41,-226.81,-69.8238,1033.94,-33.3733,6.19169,505.42,-167.043,10.4838,505.722,-30.6572,-22.4217,462.456,-39.6155,-38.8021,99.8201,-115.578,13.0572,118.439,-105.976,-103.753,56.379,16.6419,98.6016,41.4377,-38.2142,124.876,56.1573,-39.8463,171.834,40.8725,-338.721,5.59712,516.3,-206.734,26.1815,500.089,-341.933,-7.77939,463.404,-313.437,-55.9344,104.761,-237.896,-17.6905,115.392,-253.999,-113.23,55.0793,-373.705,80.8838,44.3145,-315.659,115.082,56.4048,-322.101,165.496,38.8386
0.44,-200.794,120.558,1387.58,-385.276,15.1821,1445.76,-2.69862,20.3197,1416.83,-326.61,112.449,997.304,-67.5356,117.073,1002.74,-147.166,-60.9096,1036.39,-226.747,-69.7035,1033.93,-33.3678,6.23709,505.442,-167.151,10.2834,505.622,-27.9713,-20.5297,464.667,-39.6305,-38.8296,99.8754,-115.589,13.0896,118.452,-105.978,-103.736,56.3999,16.6476,98.6031,41.4263,-38.2099,124.889,56.1509,-39.8441,171.846,40.8527,-338.68,5.68456,516.299,-206.711,26.2841,500.118,-341.885,-7.71937,463.408,-313.381,-55.709,104.593,-237.879,-17.6661,115.408,-254.003,-113.332,55.2178,-373.697,80.8867,44.3253,-315.679,115.107,56.4185,-322.095,165.51,38.8419
0.45,-200.719,120.642,1387.56,-385.18,15.2822,1445.77,-2.94951,20.3606,1416.84,-326.575,112.558,997.316,-67.4781,117.231,1002.76,-147.113,-60.7695,1036.38,-226.686,-69.5612,1033.91,-33.336,6.27594,505.444,-167.135,10.3241,505.64,-27.6696,-20.4498,464.9,-39.6581,-38.7002,99.8732,-115.593,13.0889,118.48,-105.886,-103.708,56.4396,16.6468,98.6086,41.4216,-38.2092,124.899,56.1544,-39.8409,171.862,40.84,-338.663,5.76835,516.311,-206.685,26.3487,500.129,-341.856,-7.67069,463.421,-313.413,-55.9083,104.809,-237.883,-17.6476,115.423,-253.985,-113.216,55.1134,-373.695,80.89,44.3332,-315.615,115.085,56.3882,-322.092,165.511,38.8376
0.46,-200.66,120.726,1387.55,-385.127,15.3862,1445.78,-2.54514,20.4304,1416.69,-326.547,112.665,997.311,-67.4446,117.306,1002.77,-147.064,-60.6255,1036.34,-226.63,-69.4244,1033.87,-33.3134,6.30208,505.447,-167.134,10.334,505.662,-27.8887,-20.4723,464.723,-39.6484,-38.7403,99.8828,-115.592,13.118,118.49,-105.969,-103.707,56.4229,16.6544,98.6131,41.4383,-38.1955,124.905,56.1463,-39.836,171.869,40.8238,-338.646,5.81149,516.328,-206.671,26.4002,500.132,-341.844,-7.6263,463.444,-313.393,-55.8977,104.82,-237.879,-17.6461,115.42,-253.974,-113.219,55.1211,-373.679,80.8927,44.3253,-315.625,115.101,56.403,-322.085,165.51,38.8335
0.47,-200.577,120.79,1387.52,-385.002,15.4328,1445.75,-2.47777,20.4883,1416.64,-326.512,112.776,997.309,-67.4293,117.355,1002.76,-147.037,-60.5112,1036.33,-226.583,-69.2766,1033.85,-33.2647,6.34664,505.482,-167.136,10.3555,505.686,-27.872,-20.4431,464.75,-39.6441,-38.675,99.8847,-115.602,13.152,118.491,-105.971,-103.695,56.4422,16.6553,98.6143,41.4529,-38.1871,124.915,56.129,-39.8147,171.872,40.7946,-338.626,5.85918,516.344,-206.635,26.4647,500.152,-341.819,-7.58802,463.46,-313.383,-55.8923,104.827,-237.861,-17.6298,115.428,-253.968,-113.213,55.1178,-373.676,80.8927,44.331,-315.654,115.114,56.4146,-322.081,165.513,38.8308
0.48,-200.503,120.862,1387.51,-384.93,15.5032,1445.77,-2.4075,20.5335,1416.58,-326.475,112.878,997.294,-67.4097,117.412,1002.75,-147.009,-60.3971,1036.31,-226.562,-69.1661,1033.84,-33.2781,6.354,505.463,-167.12,10.3823,505.683,-27.8529,-20.3987,464.785,-39.6618,-38.6279,99.8971,-115.611,13.1745,118.506,-105.888,-103.667,56.4864,16.6554,98.6215,41.4336,-38.1823,124.933,56.1157,-39.8121,171.885,40.7605,-338.61,5.91512,516.339,-206.622,26.5236,500.144,-341.788,-7.53991,463.454,-313.368,-55.6848,104.66,-237.855,-17.6214,115.438,-253.968,-113.302,55.2232,-373.669,80.8915,44.3238,-315.646,115.113,56.4153,-322.078,165.525,38.8242
0.49,-200.45,120.917,1387.48,-384.873,15.5621,1445.77,-2.33098,20.5729,1416.56,-326.433,112.965,997.271,-67.3729,117.565,1002.72,-146.975,-60.2878,1036.28,-226.525,-69.0326,1033.82,-33.2843,6.39922,505.455,-166.995,10.6356,505.815,-27.8606,-20.3628,464.788,-39.6501,-38.5703,99.8988,-115.599,13.1968,118.499,-105.982,-103.672,56.4751,16.6654,98.6304,41.4266,-38.1779,124.947,56.0882,-39.8045,171.894,40.7313,-338.586,5.95283,516.337,-206.597,26.5576,500.117,-341.788,-7.49908,463.462,-313.384,-55.8817,104.833,-237.842,-17.5897,115.424,-253.955,-113.196,55.0957,-373.659,80.8889,44.3064,-315.608,115.106,56.4006,-322.069,165.533,38.812
0.5,-200.394,120.957,1387.47,-384.806,15.5904,1445.78,-2.27995,20.6289,1416.53,-326.374,113.05,997.235,-67.3574,117.626,1002.71,-146.961,-60.1989,1036.29,-226.517,-68.9877,1033.83,-33.2716,6.40057,505.473,-166.979,10.6356,505.809,-27.8324,-20.3281,464.808,-39.6647,-38.6073,99.8971,-115.612,13.212,118.491,-106,-103.677,56.4936,16.6699,98.634,41.4149,-38.1713,124.949,56.0692,-39.8071,171.896,40.7057,-338.564,5.99216,516.311,-206.581,26.6096,500.084,-341.78,-7.46584,463.468,-313.354,-55.882,104.821,-237.825,-17.5866,115.42,-253.95,-113.183,55.0788,-373.661,80.8863,44.3116,-315.608,115.103,56.3915,-322.071,165.522,38.8053
0.51,-200.34,120.986,1387.47,-384.783,15.6524,1445.84,-2.20999,20.6587,1416.53,-326.369,113.145,997.23,-67.3101,117.769,1002.69,-146.932,-60.1056,1036.3,-226.498,-68.8819,1033.83,-33.2537,6.44109,505.475,-166.958,10.6775,505.811,-27.8301,-20.2903,464.838,-39.6747,-38.6629,99.9042,-115.616,13.2125,118.494,-105.928,-103.667,56.5342,16.6646,98.6322,41.3916,-38.1722,124.949,56.0725,-39.8029,171.897,40.7088,-338.538,6.03505,516.297,-206.555,26.6358,500.081,-341.768,-7.43491,463.452,-313.359,-55.8793,104.832,-237.832,-17.5861,115.408,-253.952,-113.187,55.0787,-373.663,80.8884,44.3181,-315.626,115.111,56.3952,-322.07,165.517,38.8011
0.52,-200.28,121.028,1387.47,-384.727,15.6622,1445.85,-1.93789,20.8561,1416.59,-326.339,113.218,997.186,-67.267,117.919,1002.68,-146.912,-60.0203,1036.31,-226.489,-68.7926,1033.84,-33.1904,6.44531,505.497,-166.928,10.7002,505.821,-28.2271,-20.1776,464.651,-39.6592,-38.5973,99.8909,-115.62,13.2192,118.496,-106.026,-103.686,56.5194,16.6639,98.6403,41.3865,-38.1853,124.947,56.077,-39.8021,171.896,40.7078,-338.521,6.06922,516.302,-206.541,26.6944,500.071,-341.746,-7.40235,463.451,-313.359,-55.8728,104.832,-237.819,-17.5699,115.411,-253.956,-113.186,55.0858,-373.664,80.8886,44.3119,-315.656,115.123,56.4079,-322.074,165.519,38.8087
0.53,-200.239,121.07,1387.47,-384.67,15.6802,1445.86,-1.86571,20.9007,1416.55,-326.299,113.295,997.14,-67.2147,118.055,1002.67,-146.902,-59.9596,1036.33,-226.464,-68.748,1033.84,-33.1773,6.46818,505.5,-166.907,10.7092,505.811,-27.8807,-20.2074,464.809,-39.6671,-38.6466,99.9068,-115.624,13.2095,118.494,-105.956,-103.667,56.5649,16.6495,98.6402,41.3987,-38.1836,124.95,56.0678,-39.8092,171.902,40.6991,-338.519,6.11849,516.3,-206.52,26.737,500.063,-341.745,-7.36715,463.469,-313.358,-55.8774,104.834,-237.802,-17.542,115.41,-253.955,-113.195,55.0919,-373.661,80.8908,44.3105,-315.608,115.101,56.3923,-322.079,165.515,38.8169
0.54,-200.203,121.11,1387.45,-384.538,15.6365,1445.81,-1.99854,20.7908,1416.47,-326.265,113.342,997.142,-67.1912,118.138,1002.66,-146.857,-59.8854,1036.31,-226.426,-68.6767,1033.82,-33.1616,6.49839,505.49,-166.911,10.725,505.799,-27.8759,-20.1618,464.816,-39.678,-38.6669,99.8933,-115.635,13.2064,118.487,-106.042,-103.69,56.5165,16.6529,98.6451,41.3829,-38.1826,124.952,56.069,-39.8131,171.897,40.6954,-338.509,6.13966,516.283,-206.504,26.7643,500.061,-341.749,-7.33672,463.458,-313.368,-55.8755,104.835,-237.819,-17.5479,115.405,-253.968,-113.197,55.09,-373.674,80.8872,44.3153,-315.622,115.101,56.3942,-322.084,165.521,38.8076
0.55,-200.144,121.141,1387.44,-384.475,15.6448,1445.81,-1.90709,20.8057,1416.42,-326.278,113.406,997.149,-67.179,118.173,1002.65,-146.832,-59.8322,1036.31,-226.404,-68.6203,1033.81,-33.1441,6.527,505.469,-166.902,10.7368,505.8,-27.8891,-20.1166,464.827,-39.6859,-38.7005,99.9108,-115.63,13.2054,118.48,-105.956,-103.664,56.5345,16.6603,98.6381,41.3851,-38.1879,124.952,56.0652,-39.8238,171.897,40.6961,-338.499,6.1719,516.278,-206.504,26.7662,500.056,-341.747,-7.30015,463.455,-313.379,-55.8718,104.844,-237.828,-17.5488,115.394,-253.977,-113.203,55.0874,-373.673,80.8904,44.3114,-315.639,115.11,56.3989,-322.102,165.52,38.8092
0.56,-200.078,121.175,1387.43,-384.393,15.6616,1445.81,-1.82275,20.8453,1416.37,-326.257,113.442,997.151,-67.1482,118.218,1002.63,-146.792,-59.7699,1036.3,-226.353,-68.5686,1033.77,-33.1473,6.53361,505.486,-166.883,10.7481,505.808,-27.9136,-20.0755,464.832,-39.669,-38.6674,99.9151,-115.628,13.2141,118.482,-105.946,-103.661,56.5415,16.6589,98.6458,41.3773,-38.1814,124.964,56.0658,-39.8155,171.904,40.6919,-338.507,6.21186,516.289,-206.491,26.771,500.069,-341.738,-7.26917,463.455,-313.366,-55.8707,104.835,-237.825,-17.5643,115.404,-253.966,-113.198,55.0849,-373.676,80.8932,44.3252,-315.615,115.104,56.4025,-322.094,165.517,38.8179
0.57,-200.012,121.205,1387.39,-384.381,15.7187,1445.87,-1.708,20.8777,1416.29,-326.244,113.473,997.141,-67.1419,118.274,1002.61,-146.742,-59.7239,1036.27,-226.307,-68.5177,1033.74,-33.1256,6.54321,505.49,-166.873,10.7354,505.821,-27.8904,-20.0444,464.828,-39.6591,-38.6133,99.9058,-115.623,13.2182,118.475,-105.926,-103.659,56.5224,16.6629,98.6495,41.3699,-38.1764,124.964,56.048,-39.8119,171.904,40.6672,-338.504,6.24523,516.274,-206.472,26.8291,500.078,-341.74,-7.2541,463.46,-313.377,-55.8677,104.842,-237.814,-17.564,115.397,-253.96,-113.193,55.0698,-373.685,80.8953,44.3246,-315.615,115.11,56.3973,-322.094,165.519,38.8261
0.58,-199.951,121.25,1387.37,-384.31,15.7307,1445.88,-1.62803,20.9281,1416.21,-326.225,113.504,997.138,-67.1424,118.293,1002.59,-146.7,-59.6777,1036.23,-226.255,-68.4928,1033.7,-33.1038,6.54919,505.472,-166.863,10.7303,505.819,-28.1613,-20.0012,464.844,-39.6547,-38.5684,99.8832,-115.614,13.2242,118.471,-105.911,-103.648,56.5096,16.6705,98.6567,41.3708,-38.1814,124.955,56.04,-39.7971,171.909,40.6588,-338.493,6.268,516.268,-206.469,26.8358,500.061,-341.727,-7.24808,463.445,-313.347,-55.6633,104.637,-237.811,-17.5835,115.389,-253.963,-113.314,55.1703,-373.685,80.8922,44.3269,-315.615,115.101,56.4068,-322.089,165.516,38.8238
0.59,-199.886,121.288,1387.33,-384.154,15.6272,1445.91,-1.54713,20.993,1416.15,-326.223,113.509,997.139,-67.1196,118.334,1002.59,-146.67,-59.6386,1036.21,-226.228,-68.5027,1033.68,-33.0879,6.55053,505.49,-166.859,10.7,505.845,-27.8006,-20.0515,464.89,-39.6514,-38.6204,99.9085,-115.611,13.2218,118.484,-105.992,-103.67,56.483,16.6885,98.6478,41.3873,-38.1677,124.971,56.0496,-39.7974,171.901,40.6588,-338.488,6.28909,516.257,-206.464,26.8371,500.067,-341.73,-7.23061,463.447,-313.368,-55.8871,104.82,-237.778,-17.5582,115.382,-253.946,-113.207,55.0542,-373.688,80.8915,44.3312,-315.612,115.097,56.4102,-322.088,165.508,38.8477
0.6,-199.828,121.315,1387.3,-384.076,15.6586,1445.92,-1.46381,21.0338,1416.1,-326.236,113.517,997.15,-67.1235,118.321,1002.59,-146.625,-59.6108,1036.17,-226.197,-68.4638,1033.65,-33.0993,6.54994,505.473,-166.863,10.6599,505.856,-27.8413,-20.0531,464.86,-39.6526,-38.564,99.8936,-115.599,13.2184,118.484,-105.984,-103.668,56.4709,16.6854,98.6441,41.3894,-38.165,124.967,56.0533,-39.7923,171.896,40.6752,-338.471,6.30804,516.237,-206.454,26.861,500.057,-341.723,-7.20569,463.426,-313.355,-55.8957,104.81,-237.77,-17.5685,115.38,-253.948,-113.214,55.0469,-373.679,80.8855,44.3358,-315.654,115.103,56.4377,-322.084,165.503,38.861
0.61,-199.775,121.331,1387.27,-384.068,15.7576,1445.9,-1.40355,21.0812,1416.06,-326.227,113.515,997.125,-67.1005,118.349,1002.57,-146.597,-59.5848,1036.15,-226.168,-68.4456,1033.64,-33.0845,6.5497,505.45,-166.844,10.6387,505.844,-27.6164,-20.0668,465.014,-39.6445,-38.6183,99.8929,-115.603,13.216,118.475,-105.97,-103.671,56.464,16.6875,98.6405,41.3862,-38.1621,124.964,56.0456,-39.7811,171.9,40.6755,-338.455,6.32542,516.22,-206.431,26.891,500.036,-341.681,-7.16636,463.396,-313.361,-55.9005,104.815,-237.771,-17.5749,115.373,-253.96,-113.213,55.0494,-373.681,80.8849,44.3347,-315.61,115.092,56.428,-322.082,165.492,38.8663
0.62,-199.727,121.348,1387.21,-384.059,15.7931,1445.81,-1.37903,21.1513,1416.03,-326.215,113.512,997.107,-67.1331,118.331,1002.55,-146.588,-59.5801,1036.15,-226.153,-68.4604,1033.65,-33.0783,6.54016,505.462,-166.825,10.6367,505.828,-27.6399,-20.0712,465.003,-39.6451,-38.5908,99.8867,-115.596,13.2167,118.474,-105.895,-103.658,56.4973,16.6958,98.6357,41.3834,-38.1589,124.961,56.0387,-39.7768,171.899,40.6672,-338.444,6.32895,516.213,-206.421,26.9193,500.029,-341.675,-7.16482,463.385,-313.366,-55.9037,104.81,-237.758,-17.5615,115.362,-253.951,-113.217,55.045,-373.67,80.8717,44.3215,-315.634,115.089,56.4331,-322.073,165.489,38.8596
0.63,-199.67,121.355,1387.17,-383.912,15.7529,1445.83,-1.32206,21.1776,1416.03,-326.206,113.499,997.096,-67.119,118.351,1002.53,-146.572,-59.5912,1036.19,-226.131,-68.4798,1033.67,-33.0645,6.51624,505.46,-166.935,10.3949,505.665,-27.7966,-20.052,464.846,-39.6508,-38.6659,99.9105,-115.596,13.2132,118.469,-105.987,-103.673,56.4786,16.6984,98.6526,41.3789,-38.1527,124.955,56.0333,-39.7735,171.901,40.6672,-338.436,6.32405,516.207,-206.425,26.9188,500.017,-341.667,-7.16327,463.384,-313.368,-55.9087,104.807,-237.752,-17.569,115.359,-253.951,-113.213,55.0397,-373.665,80.8717,44.3265,-315.6,115.082,56.4185,-322.078,165.487,38.8542
0.64,-199.625,121.344,1387.12,-383.784,15.6485,1445.87,-1.10932,21.329,1416.12,-326.208,113.481,997.082,-67.1147,118.381,1002.51,-146.564,-59.5945,1036.21,-226.124,-68.4814,1033.7,-33.0703,6.51179,505.444,-166.817,10.6104,505.805,-27.7895,-20.0596,464.847,-39.6283,-38.5807,99.885,-115.595,13.214,118.461,-105.92,-103.658,56.5304,16.6991,98.6445,41.3735,-38.1558,124.96,56.0291,-39.7763,171.891,40.6571,-338.436,6.29694,516.205,-206.426,26.9376,500.012,-341.655,-7.19807,463.382,-313.365,-55.8993,104.809,-237.754,-17.5858,115.36,-253.953,-113.208,55.0308,-373.679,80.8775,44.3339,-315.631,115.083,56.4183,-322.075,165.492,38.8528
0.65,-199.576,121.327,1387.08,-383.791,15.6776,1445.94,-1.23028,21.2516,1415.99,-326.216,113.459,997.086,-67.1187,118.374,1002.5,-146.553,-59.6136,1036.22,-226.108,-68.5227,1033.72,-33.0725,6.51099,505.438,-166.806,10.5948,505.799,-27.6109,-20.103,465.005,-39.6357,-38.6263,99.9013,-115.597,13.2108,118.465,-105.934,-103.662,56.5324,16.6961,98.646,41.3744,-38.153,124.95,56.0205,-39.7693,171.891,40.6487,-338.428,6.25664,516.202,-206.407,26.9102,500.004,-341.683,-7.25723,463.403,-313.373,-55.9101,104.804,-237.756,-17.5943,115.359,-253.953,-113.208,55.0235,-373.671,80.8722,44.3294,-315.595,115.061,56.4187,-322.065,165.495,38.8533
0.66,-199.533,121.308,1387.05,-383.737,15.66,1445.94,-1.16418,21.2715,1415.97,-326.216,113.436,997.066,-67.1102,118.391,1002.5,-146.537,-59.6273,1036.22,-226.088,-68.5741,1033.72,-33.0493,6.49214,505.43,-166.932,10.3202,505.672,-27.7363,-20.0995,464.867,-39.6238,-38.5517,99.8689,-115.604,13.2134,118.452,-106.028,-103.673,56.5029,16.6955,98.6487,41.3718,-38.1559,124.952,56.022,-39.7704,171.886,40.6419,-338.432,6.20589,516.214,-206.435,26.888,499.981,-341.677,-7.31115,463.402,-313.383,-55.903,104.788,-237.757,-17.5975,115.353,-253.942,-113.206,54.999,-373.676,80.8662,44.3269,-315.636,115.075,56.4262,-322.066,165.48,38.8507
0.67,-199.486,121.275,1387.03,-383.607,15.5889,1445.89,-1.09431,21.2679,1415.95,-326.22,113.4,997.07,-67.1261,118.4,1002.5,-146.525,-59.636,1036.22,-226.071,-68.6036,1033.71,-33.0603,6.4937,505.436,-166.927,10.2934,505.682,-27.745,-20.1043,464.84,-39.6368,-38.6229,99.8778,-115.602,13.2106,118.444,-106.029,-103.674,56.4952,16.6904,98.638,41.3584,-38.1507,124.949,56.0161,-39.779,171.887,40.633,-338.431,6.14654,516.208,-206.418,26.8594,499.975,-341.671,-7.34964,463.398,-313.328,-55.7606,104.657,-237.741,-17.5975,115.35,-253.971,-113.322,55.114,-373.674,80.8561,44.3191,-315.606,115.068,56.4172,-322.072,165.476,38.8567
